179;451.5;19.5;7.5
180;471.0;24.5;7.5
181;495.5;30.5;30.5
182;526.0;33.5;30.5
183;559.5;32.5;30.5
184;592.0;27.5;30.5
185;619.5;18.5;30.5
186;638.0;13.5;13.5
187;651.5000000000001;2.5;13.5
188;654.0;-2.5;13.5
189;651.5000000000001;-12.5;13.5
190;639.0000000000001;-20.5;13.5
191;618.5;-31.5;-26.5
192;587.0;-35.5;-26.5
193;551.5;-39.5;-26.5
194;512.0;-40.5;-26.5
195;471.5;-40.5;-26.5
196;431.0;-39.5;-39.5
197;391.5;-36.5;-39.5
198;355.0;-26.5;-39.5
199;328.5;-5.5;-39.5
200;323.0;10.5;-39.5
201;333.5;14.5;14.5
202;348.0;20.5;14.5
203;368.5;24.5;14.5
204;393.0;8.5;14.5
205;401.5;3.5;14.5
206;405.0;-1.5;-1.5
207;403.5;-12.5;-1.5
208;391.0;-23.5;-1.5
209;367.5;-33.5;-1.5
210;334.0;-38.5;-1.5
211;295.5;-39.5;-39.5
212;256.0;-30.5;-39.5
213;225.5;-2.5;-39.5
214;223.0;18.5;-39.5
215;241.5;29.5;-39.5
216;271.0;33.5;33.5
217;304.5;33.5;33.5
218;338.0;6.5;33.5
219;344.5;-21.5;33.5
220;323.0;-32.5;33.5
221;290.5;-37.5;-37.5
222;253.0;-40.5;-37.5
223;212.5;-40.5;-37.5
224;172.0;-8.5;-37.5
225;163.5;-2.5;-37.5
226;161.0;-2.5;-2.5
227;158.5;-3.5;-2.5
228;155.0;-3.5;-2.5
229;151.5;-23.5;-2.5
230;128.0;-33.5;-2.5
231;94.50000000000001;-33.5;-33.5
232;61.00000000000001;-12.5;-33.5
233;48.50000000000001;16.5;-33.5
234;65.0;32.5;-33.5
235;97.5;37.5;-33.5
236;135.0;41.5;41.5
237;176.5;40.5;41.5
238;217.0;32.5;41.5
239;249.5;-2.5;41.5
240;247.0;-38.5;41.5
241;208.5;-43.50000000000001;-43.50000000000001
242;165.0;-43.50000000000001;-43.50000000000001
243;121.5;-45.5;-43.50000000000001
